date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d
2020-12-03,000630,0.4460000000000002,0.011363636363636243,1.0,0.75,0.4798944786105672,0,1,,,,
2020-12-04,000630,0.42300000000000026,-0.03745318352059923,0.0,0.6,0.48026200070735753,0,1,,,,
2020-12-07,000630,0.34450000000000014,-0.015564202334630406,0.0,0.45,0.47737902524924813,0,1,,,,
2020-12-08,000630,0.2715000000000001,-0.007905138339921014,0.0,0.3,0.4761290464953553,0,1,,,,
2020-12-09,000630,0.2590000000000001,0.0,0.0,0.3,0.4744561371477944,0,1,,,,
2020-12-10,000630,0.27700000000000014,-0.01195219123505975,0.0,0.25,0.473343914555269,0,1,,,,
2020-12-11,000630,0.3360000000000001,-0.012096774193548376,0.0,0.45,0.4742143606686973,0,1,,,,
2020-12-14,000630,0.23550000000000013,-0.012244897959183598,0.0,0.2,0.471207304867685,0,1,,,,
2020-12-15,000630,0.22500000000000006,0.004132231404958775,1.0,0.15,0.47045165543059597,0,1,,,,
2020-12-16,000630,0.23200000000000007,0.04938271604938271,1.0,0.15,0.46954796238818697,0,1,,,,
2020-12-17,000630,0.22900000000000006,0.007843137254902155,1.0,0.05,0.47061929129142593,0,1,,,,
2020-12-18,000630,0.2520000000000001,0.015564202334630295,1.0,0.1,0.4731439035544213,0,1,,,,
2020-12-21,000630,0.2610000000000001,-0.05363984674329503,0.0,0.1,0.47441151794017605,0,1,,,,
2020-12-22,000630,0.26550000000000007,0.008097165991902688,1.0,0.15,0.47272001436501426,0,1,,,,
2020-12-23,000630,0.3005000000000001,0.016064257028112428,1.0,0.3,0.4750933741112264,0,1,,,,
2020-12-24,000630,0.31799999999999995,0.027667984189723382,1.0,0.35,0.4752516888551003,0,1,,,,
2020-12-25,000630,0.2705000000000001,0.0,0.0,0.25,0.47616271931950105,0,1,,,,
2020-12-28,000630,0.3370000000000002,-0.034615384615384714,0.0,0.35,0.47750226756970215,0,1,,,,
2020-12-29,000630,0.3365,0.015936254980079667,1.0,0.45,0.47694315722062625,0,1,,,,
2020-12-30,000630,0.347,0.007843137254902155,1.0,0.45,0.4787086083901715,0,1,,,,
2020-12-31,000630,0.34299999999999997,0.027237354085603016,1.0,0.45,0.4797185283540646,0,1,,,,
2021-01-04,000630,0.3065000000000001,-0.0037878787878788955,0.0,0.35,0.4805865519613584,0,1,,,,
2021-01-05,000630,0.3650000000000001,-0.0076045627376425395,0.0,0.5,0.48363285274383866,0,1,,,,
2021-01-06,000630,0.3470000000000001,0.0344827586206895,1.0,0.4,0.4815344757542826,0,1,,,,
2021-01-07,000630,0.3490000000000001,0.025925925925925908,1.0,0.4,0.4832672769809599,0,1,,,,
2021-01-08,000630,0.4085000000000001,-0.0830324909747292,0.0,0.65,0.48713463194411266,0,1,,,,
2021-01-11,000630,0.372,-0.003937007874015852,0.0,0.5,0.483338899163192,0,1,,,,
2021-01-12,000630,0.37250000000000016,-0.015810276679841917,0.0,0.5,0.4841352464956646,0,1,,,,
2021-01-13,000630,0.3790000000000001,-0.028112449799196804,0.0,0.6,0.48539807460887024,0,1,,,,
2021-01-14,000630,0.38550000000000006,0.004132231404958775,1.0,0.6,0.48374296439002146,0,1,,,,
2021-01-15,000630,0.37150000000000005,0.004115226337448652,1.0,0.5,0.4825488600812027,0,1,,,,
2021-01-18,000630,0.31700000000000006,-0.012295081967213295,0.0,0.45,0.4826842899878964,0,1,,,,
2021-01-19,000630,0.2620000000000001,0.020746887966805128,1.0,0.35,0.4796864380569977,0,1,,,,
2021-01-20,000630,0.30900000000000016,0.028455284552845628,1.0,0.35,0.48083779507487945,0,1,,,,
2021-01-21,000630,0.30000000000000016,-0.007905138339921014,0.0,0.35,0.48263963889826733,0,1,,,,
2021-01-22,000630,0.2855000000000001,0.003984063745019917,1.0,0.45,0.4836272899509468,0,1,,,,
2021-01-25,000630,0.25250000000000006,-0.015873015873015928,0.0,0.25,0.47899227222237506,0,1,,,,
2021-01-26,000630,0.22500000000000006,-0.024193548387096753,0.0,0.15,0.47624576217793435,0,1,,,,
2021-01-27,000630,0.24100000000000008,-0.03305785123966931,0.0,0.15,0.47615027380350544,0,1,,,,
2021-01-28,000630,0.24100000000000008,-0.021367521367521514,0.0,0.2,0.47552760105766767,0,1,,,,
2021-01-29,000630,0.18999999999999997,0.017467248908296984,1.0,0.15,0.47359077375932257,0,1,,,,
2021-02-01,000630,0.21600000000000005,-0.012875536480686622,0.0,0.2,0.47639829362696035,0,1,,,,
