event_id,symbol,published_at,horizon_days,cohort_key,prior_sample_count,prior_mean_return,prior_positive_rate,prior_mean_excess_return_proxy,prior_outcome_cutoff,pit_ready,no_future_leakage,reason
4001a8c0b4929b2b,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
4001a8c0b4929b2b,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
4001a8c0b4929b2b,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
40560ec62c530be2,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
40560ec62c530be2,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
40560ec62c530be2,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
4a24437756b74260,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
4a24437756b74260,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
4a24437756b74260,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
7f2cc354a14e6f64,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
7f2cc354a14e6f64,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
7f2cc354a14e6f64,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
