date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d,future_return_60d,direction_up_60d
2021-04-15,300308,0.08111111111111115,,,0.1111111111111111,0.3855146002103521,0,20,,,0.05169867060561306,1.0,,
2021-04-16,300308,0.08111111111111115,,,0.1111111111111111,0.39110675150596663,0,20,,,0.041764705882352926,1.0,,
2021-04-19,300308,0.14,,,0.1111111111111111,0.3959640815340113,0,20,,,0.06585081585081576,1.0,,
2021-04-20,300308,0.14777777777777779,,,0.1111111111111111,0.39498399667717243,0,20,,,0.10556220095693791,1.0,,
2021-04-21,300308,0.13,,,0.1111111111111111,0.3930234599444399,0,20,,,0.13059360730593617,1.0,,
2021-04-22,300308,0.2633333333333333,,,0.1111111111111111,0.39619935598448935,0,20,,,0.13172762414510863,1.0,,
2021-04-23,300308,0.25666666666666665,,,0.2222222222222222,0.3816835034931467,0,20,,,0.16860821581851626,1.0,,
2021-04-26,300308,0.20111111111111113,,,0.1111111111111111,0.4066957242404316,0,20,,,0.21642016299426503,1.0,,
2021-04-27,300308,0.24888888888888888,,,0.2222222222222222,0.39275175127485734,0,20,,,0.23384615384615381,1.0,,
2021-04-28,300308,0.24,,,0.2222222222222222,0.3949469728807692,0,20,,,0.26894639556377076,1.0,,
2021-04-29,300308,0.25,,,0.2222222222222222,0.4027568078054412,0,20,,,0.18522826403024117,1.0,,
2021-04-30,300308,0.19555555555555557,,,0.1111111111111111,0.4288152755489436,0,20,,,0.189710610932476,1.0,,
2021-05-06,300308,0.21666666666666667,,,0.1111111111111111,0.4385789774920468,0,20,,,0.18311085316308762,1.0,,
2021-05-07,300308,0.24888888888888894,,,0.1111111111111111,0.44809112692060643,0,20,,,0.22584469472436286,1.0,,
2021-05-10,300308,0.18777777777777782,,,0.1111111111111111,0.45483934847365814,0,20,,,0.2805415617128464,1.0,,
2021-05-11,300308,0.19444444444444442,,,0.2222222222222222,0.44193570346270783,0,20,,,0.20387174833635835,1.0,,
2021-05-12,300308,0.26333333333333336,,,0.3333333333333333,0.42974634751060664,0,20,,,0.20661919599837475,1.0,,
2021-05-13,300308,0.3422222222222222,,,0.4444444444444444,0.4161864783435066,0,20,,,0.15845394783376943,1.0,,
2021-05-14,300308,0.29777777777777775,,,0.3333333333333333,0.4434647333992648,0,20,,,0.11427905208273126,1.0,,
2021-05-17,300308,0.2477777777777777,,,0.2222222222222222,0.4706400800831466,0,20,,,0.10102293838355414,1.0,,
2021-05-18,300308,0.29888888888888887,,,0.3333333333333333,0.45643625704205404,0,20,,,0.12727409867066464,1.0,,
2021-05-19,300308,0.3022222222222222,,,0.4444444444444444,0.4402274046207351,0,20,,,0.15225899726845027,1.0,,
